code,product_name,countries,ingredients_text,sugars_100g,nutrition_grade_fr,fat_100g,saturated-fat_100g,salt_100g,fiber_100g,proteins_100g,energy_100g,brands,additives_n,nutrition-score-fr_100g,carbohydrates_100g,pnns_groups_combined
5900020023797,corn flakes sans gluten,"france,suisse","pétales de gruau de maïs (98,6%), sucre, sel, dextrose, sirop de sucre inverti, mélasse, correcteur d'acidité : phosphate trisodique.",9.0,C,1.3000000000000007,0.5,1.9,4.1,7.3,1611.0,nestlé,1.0,7.0,82.6,céréales et pommes de terre
5900020025494,gluten free corn flakes,"danemark,finlande,france","maïs (98.6%), sucre, sel, dextrose, sirop de sucre brun, phosphate de sodium",9.0,C,1.3000000000000007,0.5,2.04,4.1,7.3,1611.0,nestlé,1.0,7.0,82.6,céréales et pommes de terre
5900125005537,rice cakes natural,"france, us",unknown,1.0,A,1.0,0.0,0.0,1.0,2.0,577.5,"good food, good food product sp.",0.0,7.0,24.0,céréales et pommes de terre
5948935002605,spaghetti 100% maïs pasta d'oro,"france,pays-bas",farine de maïs,1.0,B,0.8000000000000007,0.0,0.0,0.0,5.5,1466.0,"sammills,sam mills",0.0,7.0,79.0,céréales et pommes de terre
5997523324278,soba classique ,"france, suisse","nouilles de far!ne de blé sautees assalsonnees gout classique, ingrédients: nouilles 82.8% [farine de blé, huile de palme, sel,  agents de traitement de farine (e500, e451), stabilisant e501, épaississant e412, antioxydant e306],   sauce d'assaisonnement 16,4% [sucre ,eau, huile de colza, sauce soja (eau, fèves de soja, sel, blé), exhausteurs de gout (e621,e635), colorant el50c, dextrose, mélasse, vinaigre, sel, épices, protéines végétales hydrolysées, poudre de tomate, correcteur d'acidité: acide citrique, arôme], oignon vert. ",3.8000000000000007,C,8.1,2.8,1.2,0.0,4.4,810.0,nissin,2.5,7.0,24.7,céréales et pommes de terre
7300400117869,wasa fibres,"france, en:switzerland, en:belgium, en:reunion","farine complète de seigle (58%), son de blé  (26%), graine de sésame (8,1%), flocons d'avoine (8,1%), germe de blé, sel, levure. ",2.0,A,5.5,0.9999999999999996,1.24968,9.212499999999999,13.5,1388.0,wasa,0.0,7.0,42.5,céréales et pommes de terre
7300400117982,wasa léger,"royaume-uni, en:france","farine complète de seigle (111 g pour 100 g de produit), sel, levure. 111 g de céréales complètes sont utilisés pour la fabrication de 100 g de produit.",2.5,A,1.5,0.2999999999999998,1.016,9.212499999999999,10.0,1450.0,wasa,0.0,7.0,65.0,céréales et pommes de terre
7300400118095,wasa authentique,"france,suisse","farine complète de seigle 77%, farine de seigle 29%, levure, sel",1.0,A,1.5,0.3999999999999999,1.0,9.212499999999999,9.0,1406.0,wasa,0.0,7.0,61.5,céréales et pommes de terre
7300400126434,wasa sesam,"belgique, en:france","farine de blé (65%),farine complète de blé 22%, graines de sésame (10%), levure, graisse végétale, sucre, sel   ",2.0,C,10.0,2.5,1.27,7.0,13.0,1720.0,wasa,0.0,7.0,63.0,céréales et pommes de terre
7300400317801,original crisp,"frankreich,deutschland","_roggenvollkornmehl_ (95 g), _roggensauerteig_ (_roggenvollkornmehl_, wasser) (36 g), _roggenkleie_, hefe, salz",2.0,A,2.0,0.3999999999999999,1.25,9.212499999999999,11.0,1433.0,wasa,0.0,7.0,60.0,céréales et pommes de terre
7311070330687,petits pains suédois dorés,"france,suisse","farine de blé, sucre, matières grasses végétales, levure, sel.",10.0,C,10.0,2.8,0.635,4.5,10.0,1800.0,krisprolls,0.0,7.0,71.0,céréales et pommes de terre
7311070331004,petits pains suédois complets sans sucres ajoutés,"france, en:belgium","farine de _blé_ complet (60%), farine de _blé_, huiles végétales (palme, colza), levure, sel.",2.5,C,6.5,2.5,1.25,9.212499999999999,12.0,1650.0,krisprolls,0.0,7.0,65.0,céréales et pommes de terre
7340084860132,fettuccine sans gluten,"france,suède",fèves de _soja_ biologiques,10.650000000000002,A,4.0,1.2000000000000002,0.01524,9.212499999999999,18.66,1352.0,a la eco,0.0,7.0,20.0,céréales et pommes de terre
7610023050819,c.m. plus original,"france,suisse","flocons d'avoine, flakes de _blé_ et _soja_ (_blé_, _soja_, sucre brut, fructose, sel de table, malt d'_orge_), cornflakes (maïs, sel de table, malt d'_orge_), sucre, crispies de céréales (maïs, riz, sucre brut, farine complète (_blé_, _seigle_, _orge_), malt d'_orge_, poudre de cacao, sel de table), raisins 6% (huile de coton), huile de tournesol, flocons de noix de coco, farine (_blé_, _seigle_, morceaux de pomme 3%, miel 1%, _lait_ écrémé en poudre, citrate de magnésium, citrate de calcium, vitamines (c, d, e, b1, b2, b6, b12, acide pantothénique, niacine, acide folique, biotine), sel de table, arôme (vanilline). céréales: 58%, dont céréales complètes: 60%",10.650000000000002,C,12.0,2.8,0.51,7.0,9.0,1780.0,familia,2.5,7.0,66.0,céréales et pommes de terre
7610200017819,beurre de cacahuètes crunchy ,"france,suisse",unknown,5.0,D,12.600000000000001,2.8,0.92,7.0,18.66,2189.5,migros classic,0.0,7.0,15.0,céréales et pommes de terre
7610200105424,ravioli formaggio e pesto,"france,suisse","fins finots de _blé_ dur, eau, _oeuf_ 6% (d'élevage au sol), chapelure (farine de _blé_, eau, sel de cuisine, levure), ricotta (_fromage_), fromage 3.5%, oignons 3.5%, huile de colza, basilic 2%, épinards, persil, condiment en poudre, sel de cuisine iodé, épinards en poudre colorants, amidon modifié de maïs, gluten de blé, _crème_ en poudre, ail, sucre, poivre, arôme.",2.0,B,3.499999999999999,1.5,1.0,2.0,10.0,870.0,migros,1.0,7.0,33.0,céréales et pommes de terre
76102455,soja line tofu nature,"france,suisse","eau, fèves de _soja_",0.40000000000000036,A,9.0,0.9999999999999996,0.499999999999999,0.4,17.0,657.0,"aha!,migros",0.0,7.0,9.961250000000007,céréales et pommes de terre
7610848616610,bio bircher müesli,"france,switzerland","flocons d'_avoine_, flocons de _blé_, flocons de fruits (farine complète (_blé_, _seigle_, _orge_), pulpe de dattes 4.5%, pommes, purée de bananes 2%), flocons de millet, raisins secs 8% (avec huile de tournesol), flocons d'_orge_, _noisettes_ rôties 4%, _amandes_ rôties 1%",10.650000000000002,A,6.0,0.9999999999999996,0.01,8.0,11.0,1498.0,"familià,naturaplan,coop",0.0,7.0,65.0,céréales et pommes de terre
7610849679218,fusilli à la farine d'amidonnier,"france,suisse","semoule de _blé_ dur (europe, amérique du nord), farine d'amidonnier 15% (suisse, europe).",3.0,A,1.5,0.5,0.125,5.0,13.0,1530.0,"coop,coop naturaplan",0.0,7.0,71.0,céréales et pommes de terre
7611100470230,quick noodles vegetable,"france,suisse",unknown,2.4000000000000004,C,5.6,1.9,0.7,0.5,1.6,577.5,"knorr,unilever",0.0,7.0,14.0,céréales et pommes de terre
7613031566501,nesquik duo,"belgium,france","céréales 63,6 % (_blé_ complet 43,1 %, semoule de maïs, farine de riz, farine de _blé_), chocolat en poudre 13,4 % (sucre, cacao en poudre), chocolat blanc 11,7 % (sucre, beurre de cacao, _lait_ entier en poudre, _petit-lait_ en poudre, émulsifiant : lécithine de _tournesol_, arôme vanille), sucre, sirop de glucose, huile de palme, agent d'enrobage : gomme arabique; épaississant : polydextrose, huile de coco, correcteur d'acidité : acide citrique; sel, cacao maigre en poudre 0,3 %, dextrose, arômes, correcteur d'acidité : phosphate trisodique. vitamines et minéraux (niacine, acide pantothénique, vitamine b6, vitamine b2, vitamine b1, acide folique, vitamine d, carbonate de calcium et fer).",10.650000000000002,C,7.4,2.8,0.46,7.6,7.9,1691.0,"nestlé,nesquik",2.5,7.0,71.9,céréales et pommes de terre
7613031575961,cookie crisp,"france, en:switzerland","céréales 65% (_blé_ complet 35.2%, semoule de maïs, farine de blé), sucre, sirop de glucose, amidon de blé, huile végétale, cacao maigre en poudre, arôme, cacao en poudre, sel, correcteur d'acidité : phosphate de sodium, huile de tournesol",10.650000000000002,C,3.2,1.2000000000000002,0.84,5.2,6.9,1621.0,nestlé,1.0,7.0,79.1,céréales et pommes de terre
7613032192570,céréales lion caramel & chocolat,"france,suisse,états-unis","céréales 60,6% (_blé_ complet 38,9%, farine de _blé_, farine de riz), sucre, sirop de glucose, caramel 6,3 % (_lait_ écrémé concentré sucré, sucre, sirop de glucose, sirop de sucre caramélisé, sel), huile de palme, chocolat 4,1% (sucre, cacao en poudre, pâte de cacao, cacao maigre en poudre), sirop de glucose, sel, arômes, émulsifiant : lécithine de tournesol, sirop de sucre caramélisé, vitamines : niacine, acide pantothénique, riboflavine (b2), b6, thiamine (b1), acide folique, d et minéraux (carbonate de calcium, fer)",10.650000000000002,D,7.4,2.8,0.5,5.4,7.5,1715.0,"nestlé,lion",2.5,7.0,75.7,céréales et pommes de terre
7613033309106,céréales lion caramel & chocolat,"france, en:united-states","céréales 60,5% (blé complet 35,7%, farine de blé, farine de riz), sucre, sirop de glucose, caramel 6,4% (lait écrémé concentré sucré (lait écrémé, sucre), sucre, sirop de glucose, beurre pâtissier, gélifiant : pectine, conservateur : sorbate de potassium, sel, arôme), huile végétale, chocolat 4,1% (sucre, cacao en poudre, pâte de cacao, cacao maigre en poudre,), sel, arômes, émulsifiant : lécithine de tournesol, colorant : caramel e150c. vitamines d, pp, b5, b6, b2, b1, b9, carbonate de calcium, fer.",10.650000000000002,C,7.6,2.8,0.508,5.0,7.3,1737.0,"lion,nestlé",2.5,7.0,76.0,céréales et pommes de terre
7613033499265,chocapic recheados,"portugal, en:france","chocapic (50%) (farinha de trigo integral (15.9%), farinha de trigo (7.9%), sêmola de milho (7.1%), chocolate em pó (11.1%) (açúcar, cacau), açúcar, xarope de glucose, extrato de malte de cevada, óleo de palma, emulsionante (lecitina de girassol), sal, aromatizantes (vanilina, canela)), chocapic recheados (50%) (farinha de trigo integral (12.3%), farinha de arroz (7.2%), sêmola de milho (3.9%), recheio (açúcar, óleo de palma, amido de milho, cacau magro em pó (2.6%), leite em pó magro (2.3%), emulsionante (lecitina de girassol), sal, aromatizante (vanilina)), açúcar, cacau magro em pó (1.8%), levedante químico (fosfato dicálcico), emulsionante (lecitina de girassol), sal, regulador de acidez (fosfato trissódico), aromatizante (vanilina)).",10.650000000000002,C,9.9,2.8,0.254,5.7,8.0,1720.0,"chocapic,nestlé",2.0,7.0,68.7,céréales et pommes de terre
7613035279742,nesquik sans gluten,"france, suisse","riz 68,9%, chocolat en poudre 18,4% (sucre, poudre de cacao), sucre, oligofructose, sel, sirop de sucre inverti, mélasse, huile de tournesol, arôme, vitamines (c, pp, b5, b6, b2, b9, d) et minéraux (carbonate de calcium, fer).",10.650000000000002,C,2.4000000000000004,1.1000000000000005,0.410000000000001,3.1,6.2,1620.0,"nestlé,nesquik",2.5,7.0,82.3,céréales et pommes de terre
7613035449596,fitness delice céréales croustillantes avec un coeur aux fruits rouges,"belgique,france,suisse","céréales 56,4 % (_blé_ complet 42 %, semoule de maïs, farine de riz), fourrage fruits rouges 33,1 % [sirop de glucose, humectant (glycérol), sucre, dextrose, purée de fraise 1,2 %, purée de framboise 0,8 %, purée de pomme concentrée 0,8 %, huile de colza, régulateurs d'acidité (acide citrique, citrates de sodium, acide malique et citrates de calcium), émulsifiants (lécithine de _soja_, mono- et diglycérides d'acides gras), gélifiant (pectine), colorants (anthocyanes, extrait de paprika), arômes), sucre, vitamines et minéraux (carbonate de calcium, niacine, fer, acide pantothénique, b6, riboflavine (b2), acide folique), poudre à lever (phosphates de calcium), poudre de cacao 0,7 %, émulsifiant (lécithine de tournesol), correcteur d'acidité (phosphates de sodium), sel, arôme, colorant (caroténoïdes), antioxydant (extrait riche en tocophérols).",10.650000000000002,C,2.5,0.5,0.55,5.2,6.0,1415.0,"nestlé,fitness",2.5,7.0,64.0,céréales et pommes de terre
7613035563728,golden minis,"france,switzerland","céréales 71.7 % (_blé_ complet 36 %, semoule de maïs), sucre, sucre liquide inverti, mélasse, sirop de glucose, dextrose, amidon de maïs, huile de palme, poudre à lever ( carbonates de sodium), sel, arôme, vitamines et minéraux (vit. c, niacine, acide pantothénique, riboflavine b2, vit b6, acide folique, vit d, carbonate de calcium, fer).",10.650000000000002,C,3.0999999999999996,1.1000000000000005,0.970000000000001,5.3,6.9,1623.0,nestlé,2.5,7.0,79.3,céréales et pommes de terre
7613035775114,shredded wheat apple crumble,"france,royaume-uni","whole grain _wheat_ 61.6%, apple flavoured paste 19.8% (glucose syrup, humectant (glycerol), dextrose, sugar, apple puree concentrate 2.0%, acidity regulators (malic acid, trisodium citrate), gelling agent (pectin), flavouring, firming agent (tricalcium citrate)), sugar, vanilla flavour crumble mix (_wheat_ flour, sugar, _peanuts_  1.1%, vegetable oil (palm, rapeseed), flavouring, salt), glucose syrup",10.650000000000002,B,2.5,0.9999999999999996,0.11,3.3,7.8,1509.0,"nestlé,shredded wheat",2.5,7.0,72.0,céréales et pommes de terre
7613035778443,cini minis crunchy muesli,"france,suisse","céréales 59,8 % (flocons d'_avoine_ complète 40,5 %, farine de _blé_ complet 10,1 %, farine de riz 7,9 %, farine d'_avoine_ complète 1,3 %), sucre, pépites de riz soufflé (semoule de riz 8,6 %, farine de _blé_ 2,4 %, sucre, malt d'_orge_, sel), huiles et graisses végétales (tournesol, palme), sirop de glucose déshydraté, sirop de sucre inverti, maltodextrine, minéral (carbonate de calcium), amidon de maïs, sel, _lait_ écrémé en poudre, cannelle, émulsifiant : mono et diglycérides d'acide gras, mélasse, dextrose, arôme naturel, correcteur d'acidité (phosphates de sodium), colorants (caramel ammoniacal, rocou), antioxydants (extraits riches en tocophérols).",10.650000000000002,C,9.5,1.2999999999999998,0.65,4.7,7.7,1754.0,nestlé,2.5,7.0,72.6,céréales et pommes de terre
7613035791497,cheerios crunchy muesli,"france,belgique","céréales complètes 69.4% (flocons d'_avoine_ 46.6%, farine d'_avoine_ 8,1%, _blé_ 5,9%, farine d'_orge_ 3,5%, farine de maïs 0,4%, farine de riz 0,4%),sucre, flocons de _blé_ (_blé_ , malt d'_orge_,  émulsifiant (lécithine de tournesol)), huile de tournesol, miel 3,8%, sirop de glucose, sirop de sucre inverti, amidon de _blé_, sucre inverti brun, carbonate de calcium, sel, mélasse, correcteur d'acidité (phosphates de potassium), colorants (carotène, rocou, caramel ammoniacal), antioxydants (extraits riche en tocophérols et alpha-tocophérol)",10.650000000000002,C,9.8,1.1000000000000005,0.32,6.6,8.4,1724.0,"nestlé,cheerios",2.5,7.0,69.3,céréales et pommes de terre
7613269223375,burger buns,"suisse, en:france"," farine de blé, eau, sucre, levure, amidon de blé, huile de tournesol, graines de sésame 1.5%, sel de cuisine iodé, protéine de blé, farine d'haricots, émulsifiants: e 481, e 471, conservateur: e 281, farine de malt d'orge, agent de traitement de la farine: acide ascorbique.",7.0,B,7.0,0.9999999999999996,1.4732,3.0,10.0,1286.0,american favorites,2.5,7.0,49.0,céréales et pommes de terre
7613356111165,porridge nature sans sucres ajoutés,"suisse, en:france","flocons d’_avoine_ (europe), flocons de fruits (farines de céréales (_froment_, _seigle_, _orge_], pommes, pulpe de datte, purée de bananes). tous les ingrédients agricoles sont issus de la production biologique.",2.5,A,7.0,1.5,0.01,9.0,14.0,1610.0,"naturaplan,coop",0.0,7.0,61.0,céréales et pommes de terre
7613356111189,porridge aux baies sans sucres ajoutés,"suisse, en:france","flocons d’_avoine_ (europe), flocons de fruits (farines de céréales (_froment_ (suisse), _seigle_, _orge_], pommes (suisse), pulpe de datte, purée de bananes), baies lyophilisées 4.5% (fraises (pologne, turquie), framboises (bulgarie, pologne, serbie, monténégro). tous les ingrédients agricoles sont issus de la production biologique.",10.650000000000002,A,6.0,0.9999999999999996,0.02,9.0,12.0,1590.0,"naturaplan,coop",0.0,7.0,64.0,céréales et pommes de terre
7616700015331,coquillettes,"france,suisse",semoule de blé dur.,3.0,A,1.5,0.5,1.0,3.0,14.0,1473.0,"m classic,migros",0.0,7.0,69.0,céréales et pommes de terre
7616700190595,penne becs de plumes,"france,suisse",semoule de _blé_ dur.,2.5,A,1.5,0.5,0.0254,3.0,14.0,1490.0,"m-classic,migros",0.0,7.0,69.0,céréales et pommes de terre
8001250040343,fusilli n°34 kamut,"france,switzerland",unknown,4.300000000000001,A,1.3000000000000007,0.2999999999999998,0.01,3.6,13.5,1456.0,de cecco,0.0,7.0,68.7,céréales et pommes de terre
8001250120076,linguine n° 7 (al dente 10 min),"france, suisse",semoule de _blé_ dur de qualité supérieure.,3.4000000000000004,A,1.5,0.2999999999999998,1e-05,2.9,13.0,1493.0,de cecco,0.0,7.0,70.2,céréales et pommes de terre
8001250120113,spaghettini n°11,"france, suisse",pâtes alimentaires de semoule de blé dur qualité supérieure,3.4000000000000004,A,1.5,0.2999999999999998,0.01,2.9,13.0,1493.0,de cecco,0.0,7.0,70.2,céréales et pommes de terre
8001250120120,spaghetti n12,"belgique,france, suisse",pâtes alimentaires de semoule de blé dur de qualité supérieure,3.4000000000000004,A,1.5,0.2999999999999998,0.01,2.9,13.0,1493.0,de cecco,0.0,7.0,70.2,céréales et pommes de terre
8001250120243,rigatoni n°24,"france, suisse",pâte alimentaires de semoule de blé dur,3.4000000000000004,A,1.5,0.2999999999999998,0.01,2.9,13.0,1492.0,"de cecco,dececco",0.0,7.0,70.2,céréales et pommes de terre
8001250120342,fusilli nº 34 (al dente 9 min),"danemark,france,italie,royaume-uni, suisse",unknown,3.4000000000000004,A,1.5,0.2999999999999998,0.01,2.9,13.0,1473.0,de cecco,0.0,7.0,70.2,céréales et pommes de terre
8001250120885,casareccia n°88,"france, suisse",unknown,3.4000000000000004,A,1.5,0.2999999999999998,0.01,2.9,14.0,1493.0,"de cecco,dececco",0.0,7.0,69.2,céréales et pommes de terre
8001250120939,farfalle n°93,"danemark,france",pâtes alimentaires de semoule de blé dur,3.4000000000000004,A,1.5,0.2999999999999998,0.01,2.9,13.0,1493.0,de cecco,0.0,7.0,70.2,céréales et pommes de terre
8001420003239,riserva 1856 (riso carnaroli),"france, suisse",riz carnaroli,0.1999999999999993,B,1.0,0.20000000000000018,0.0,0.7,7.0,1507.0,riso gallo,0.0,7.0,79.0,céréales et pommes de terre
8001665123068,pasta per lasagne,"france,switzerland","farine de _blé_ tendre, semoule de _blé_ dur, _oeufs_ 18%, eau.",1.4000000000000004,A,2.8000000000000007,0.7999999999999998,0.0699999999999999,0.0,11.0,1205.0,giovanni rana,0.0,7.0,53.0,céréales et pommes de terre
8001665127608,tortellini pesto-basilico & pinoli,"frankreich,deutschland, suisse","rarce 50%: ricotta (sérum de _lait_, _lait_, sel de cusine), chapelure (farine de _blé_ tendre, eau, sel de cuisine, levure), huile de tournesol 12,5%, basilic 7,5%, _fromage_ maigre, _fromage_ pecorino 5%, fibre végétale (chicorée), _lactose_, _noix de cajou_, amidon, _fromage_ râpé 3%, sel de cuisine, pignons 1%, arômes naturels, correcteur d'acidité: acide lactique. pâte 50%: farine de _blè_ tendre, _œufs_ 30%, semoule de _blé_ dur.",4.0,D,12.600000000000001,2.8,1.0,0.0,10.0,1284.0,giovanni rana,1.0,7.0,34.0,céréales et pommes de terre
8001665127950,cappelletti jambon cru,"france, en:belgium","pâte 58 % : farine de _blé_ tendre, _œufs_ 30 %, semoule de _blé_ dur. farce 42 % : viande de porc, chapelure (contient du _gluten_), jambon cru 15 % (viande de porc, sel, épices), sérum de _lait_ en poudre, arômes naturels (contient _lait_ et _gluten_), _fromage_ râpé 0,5 %, sel, épices.",5.0,D,7.5,2.8,1.905,2.0,13.0,1263.0,"giovanni rana,rana",0.0,7.0,44.0,céréales et pommes de terre
8001665701495,tagliatelle,"españa, en:france, suisse","semola de trigo duro , huevos 18%,agua",1.4000000000000004,A,2.8000000000000007,0.7999999999999998,0.0699999999999999,0.0,11.0,1220.0,rana,0.0,7.0,53.0,céréales et pommes de terre
8001665702713,tortellini ricotta & spinaci,"deutschland, en:france","füllung 55%: ricotta 50% (_molke_, _milch_), dehydrierte kartoffeln, spinat 8%, _molkenpulver_, sonnenblumenöl, paniermehl (_weichweizenmehl_, kochsalz, hefe), kochsalz, pflanzenfasern (zichorie), natürliche aromen (enthalten _milch_), gewürze. teigwaren 45%: _weichweizenmehl_, _ei_ 30%, _hartweizengrieß_",5.500000000000001,C,8.0,2.8,1.2,0.0,9.0,577.5,rana,0.0,7.0,35.5,céréales et pommes de terre
8002193100477,fusilli &quot;vecchia maniera&quot;,"australie,france",semoule de _blé_ dur qualité supérieure.,2.3000000000000007,A,1.1999999999999993,0.20000000000000018,0.005,2.9,12.5,1503.0,castiglioni,0.0,7.0,73.0,céréales et pommes de terre
8005121000344,penne mezzani 34 ,"france, en:italy","semoule de blé dur de qualité supérieure, eau",3.9000000000000004,C,1.6999999999999993,0.8999999999999995,0.43,0.0,12.0,1508.0,divella,0.0,8.95645840253444,73.0,céréales et pommes de terre
8007770320156,bruscettine,"france, suisse","farine de blé tendre, semoule de blé dur remoulue, huile d'olive 9 %, huile d'olive extra vierge 6 %, sel 2,4 %, levure de bière, extrait de malt d'orge et de maïs, sucre, ",3.5,D,12.600000000000001,2.5,2.2,3.5,11.0,1894.0,monviso,0.0,7.0,65.0,céréales et pommes de terre
8008343200059,spaghetti grossi n°5,"france, us",semoule de _blé_ dur de qualité supérieure,3.0999999999999996,A,1.5999999999999996,0.2999999999999998,0.0049999999999999,2.9,14.5,1510.0,rummo,0.0,7.0,69.5,céréales et pommes de terre
8008343200486,fusilli n° 48 ,"france, suisse",semoule de _blé_ dur de qualité supérieure.,3.0999999999999996,A,1.5999999999999996,0.2999999999999998,0.0049999999999999,2.9,14.5,1510.0,rummo,0.0,7.0,69.5,céréales et pommes de terre
8008343200660,penne rigate n° 66  rummo,"france, suisse",semoule de _blé_ dur de qualité supérieure.,3.0999999999999996,A,1.5999999999999996,0.2999999999999998,0.0049999999999999,2.9,14.5,1510.0,rummo,0.0,7.0,69.5,céréales et pommes de terre
8008343200851,farfalle n° 85 ,"france, suisse",semoule de _blé_ dur de qualité supérieure.,3.0999999999999996,A,1.5999999999999996,0.2999999999999998,0.0049999999999999,2.9,14.5,1510.0,rummo,0.0,7.0,69.5,céréales et pommes de terre
8008685001192,crostì pomodoro & basilico,"france,italie","farine de _blé_, huile végétale, huile extra-vierge d'olive, tomates en poudre 3%, aromates, sel, levure, basilic 1%, épices, farine de céréales maltées, _petit-lait_ en poudre, amidon de blé, _lactose_, extrait de levure.",24.893761973308024,D,11.9,3.854786687437986,0.43,0.0,12.1,1858.0,la mole,0.0,12.937934407534135,71.3,céréales et pommes de terre
8008685003264,sfornatini gusto pizza,"france,italie","farine de _blé_, huile de palme (5%), tomates déshydratées (2%), huile d'olive (2%), sel, levure (saccharomyces cerevisiae), farine de _blé_ malté, huile d'olive vierge extra, origan (0,3%).",3.1999999999999993,D,11.0,2.8,2.4049999999999976,2.6,10.9,1692.0,la mole,0.0,7.0,63.5,céréales et pommes de terre
8008698001011,pan carré,"belgique, en:denmark, en:france","eau, amidon de maïs, farine de riz, huile végétale, sucre, épaississants: farine de graines de guar et hydroxylpropylméthylcellulose, protéine de lupin, levure, sel, fibre de pomme, arôme, émulsifiant : esters mono- et diacétyl- tartrique des mono- et diglycérides d’acides gras.",3.8000000000000007,C,5.0,0.7000000000000002,2.4049999999999976,6.3,2.9,965.0,schär,1.0,7.0,40.0,céréales et pommes de terre
8008698002209,crisp rolls,frankrijk,"amidon de maïs, farine de riz, margarine végétale (graisses et huiles végétales (palme, palmiste, colza), eau, sel, émulsifiant (mono- et diglycerides d'acides gras), acidifiant (acide citrique), arômes naturels), fécule de pomme de terre, farine de maïs, sucre, poudres à lever (glucono-delta-lactone, carbonate acide de sodium), protéine de _lupin_, dextrose, levure, sel, épaississant (hydroxylpropylméthylcellulose), arôme naturel ",6.6,D,12.0,2.8,2.2,5.1,4.1,1813.0,schär,2.5,7.0,74.0,céréales et pommes de terre
8008698002599,pain campagnard,"france, suisse","eau, amidon de maïs, levain (farine de riz, eau), farine de sarrasin 8,5%, farine de riz, fibres de pomme, sirop de riz, amidon de riz, huile de tournesol, protéines de _soja_, épaississant : hydroxypropylméthylcellulose, sel, levure, sucre, acidifiant : acide tartrique.",3.0,B,3.499999999999999,0.5,1.3,5.7,3.5,966.0,schär,2.0,7.0,43.0,céréales et pommes de terre
8008698003152,brown ciabatta,"france,royaume-uni","maize starch, water, rice flour, sunflower seeds (7.5%), buckwheat flour (7.0%), linseeds (5.5%), sugar beet syrup, apple fibre, rice starch, yeast, apple extract, thickener: (hydroxypropyl methyl cellulose), soya protein, salt, sunflower oil, acidifier: (tartaric acid)",3.6999999999999993,A,8.1,0.9999999999999996,1.0,8.9,5.8,1150.0,schar,2.0,7.0,40.0,céréales et pommes de terre
8008698003213,mini baguette,"france,suisse","amidon de maïs, levain 28% (farine de riz, eau), eau, sirop de riz, fibres de pomme, huile de tournesol, amidon de riz, protéine de soja, sucre, hydroxylpropylméthylcellulose, levure, sel",6.3,B,3.0,0.5,0.88,6.4,2.9,1130.0,schär,0.0,7.0,54.0,céréales et pommes de terre
8008698003909,rustica,"danemark,france","eau, amidon de maïs, farine de riz 10%, amidon de riz, flocons de _soja_, fécule de pomme de terre, sirop de riz, farine de sarrasin 3,4%, epaissants (hydroxypropylméthylcellulose, farine de graines de guar), son de _soja_, protéines de _soja_, graisse de palme, flocons de millet 1,6%, levure, sirop de betterave sucrière, fibre de pomme, farine de riz complète 0,9%, fructose, dextrose, extrait de pomme, sel, acidifiant (acide citrique, acide tartrique)",3.4000000000000004,B,3.3,1.2000000000000002,1.3,6.4,4.4,945.0,schär,2.5,7.0,41.0,céréales et pommes de terre
8008698005576,maestro classic,"france,suisse","amidon de mais, eau, levain 14% (farine de riz, eau), amidon de riz, sirop de riz, fibre de pomme, huile de tournesol, farine de millet 2,7%, protéines de soja, farine de quinoa 1,8%, épaississant: hydroxypropylméthylcellulose, levure, sel, miel. maize starch, water , sour dough (18%): (rice flour, water), rice starch, rice syrup, apple fibre, sunflower oil, millet flour (2.6%), soya protein, quinoa flour (1.7%), thickener: (hydroxypropyl methyl cellulose), yeast, salt, honey (0.5%)",3.3000000000000007,B,3.4000000000000004,0.5,1.0,7.3,3.5,1009.0,schär,1.0,7.0,45.0,céréales et pommes de terre
8008698007303,fette crocanti gluten-free,"dánia,finnország,franciaország,németország,magyarország,olaszország,hollandia,norvégia,portugália,oroszország,szlovénia,spanyolország,svédország,nagy-britannia","farine de riz, farine de maïs, sucre, sel. rice flour, corn flour, sugar, salt.",6.0,C,1.6999999999999993,0.2999999999999998,1.4,2.3,6.0,1611.0,schär,0.0,7.0,84.0,céréales et pommes de terre
8008698007389,cereale del mastro panettieri,"france,italy,spain, suisse","acqua, amido di mais, pasta madre 16% (farina di riso, acqua), amido di riso, cereali 4,3% (farina di miglio 2,6%, farina di quinoa 1,7%), fibra di mela, sciroppo di barbabietola, olio di semi di girasole, sciroppo di riso, fiocchi di _soia_ 2,1%, semi di girasole 2,1%, crusca di _soia_ 1,9%, semi di lino 1,9%, addensante: idrossipropilmetilcellulosa, fiocchi di miglio 1,4%, proteine di _soia_, lievito, sale marino, miele. water, maize starch, sour dough (16%): (rice flour, water), rice starch, cereals (4, 3%): [millet flour (2.6%), quinoa flour (1.7%)], apple fibre, sugar beet syrup, sunflower oil, rice syrup, soya flakes (2.1%), sunflower seeds (2.1%), soya bran (1.9%), linseeds (1.9%), thickener: (hydroxypropyl methyl cellulose), millet flakes (1.4%), soya protein, yeast, sea salt, honey (0.5%)",2.8000000000000007,A,6.2,0.8999999999999995,0.850000000000001,7.4,4.3,1042.0,"schär,dr. schär aktiengesellschaft,dr. schär s.p.a.",1.0,7.0,40.0,céréales et pommes de terre
